id:ID,labels:LABEL,properties:JSON
"testing.targetinputfield.references.testing.testcoveragetarget",SpecRelationship,"{""id"":""testing.targetinputfield.references.testing.testcoveragetarget"",""source_spec_node_id"":""testing.targetinputfield"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.testcoveragetarget"",""destination_layer"":""testing"",""predicate"":""references"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.accesses.testing.inputpartitionselection",SpecRelationship,"{""id"":""testing.testcasesketch.accesses.testing.inputpartitionselection"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.inputpartitionselection"",""destination_layer"":""testing"",""predicate"":""accesses"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.accesses.testing.inputselection",SpecRelationship,"{""id"":""testing.testcasesketch.accesses.testing.inputselection"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.inputselection"",""destination_layer"":""testing"",""predicate"":""accesses"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.depends-on.testing.contextvariation",SpecRelationship,"{""id"":""testing.testcasesketch.depends-on.testing.contextvariation"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.contextvariation"",""destination_layer"":""testing"",""predicate"":""depends-on"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.depends-on.testing.inputspacepartition",SpecRelationship,"{""id"":""testing.testcasesketch.depends-on.testing.inputspacepartition"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.inputspacepartition"",""destination_layer"":""testing"",""predicate"":""depends-on"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.depends-on.testing.outcomecategory",SpecRelationship,"{""id"":""testing.testcasesketch.depends-on.testing.outcomecategory"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.outcomecategory"",""destination_layer"":""testing"",""predicate"":""depends-on"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.fulfills-requirements.motivation.requirement",SpecRelationship,"{""id"":""testing.testcasesketch.fulfills-requirements.motivation.requirement"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""motivation.requirement"",""destination_layer"":""motivation"",""predicate"":""fulfills-requirements"",""cardinality"":""many-to-many"",""strength"":""high"",""required"":false}"
"testing.testcasesketch.references.testing.coveragerequirement",SpecRelationship,"{""id"":""testing.testcasesketch.references.testing.coveragerequirement"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.coveragerequirement"",""destination_layer"":""testing"",""predicate"":""references"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.references.testing.partitionvalue",SpecRelationship,"{""id"":""testing.testcasesketch.references.testing.partitionvalue"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.partitionvalue"",""destination_layer"":""testing"",""predicate"":""references"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.references.testing.testcoveragetarget",SpecRelationship,"{""id"":""testing.testcasesketch.references.testing.testcoveragetarget"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.testcoveragetarget"",""destination_layer"":""testing"",""predicate"":""references"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.supports-goals.motivation.goal",SpecRelationship,"{""id"":""testing.testcasesketch.supports-goals.motivation.goal"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""motivation.goal"",""destination_layer"":""motivation"",""predicate"":""supports-goals"",""cardinality"":""many-to-many"",""strength"":""high"",""required"":false}"
"testing.testcasesketch.tests.testing.coveragerequirement",SpecRelationship,"{""id"":""testing.testcasesketch.tests.testing.coveragerequirement"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.coveragerequirement"",""destination_layer"":""testing"",""predicate"":""tests"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.validates.testing.coveragerequirement",SpecRelationship,"{""id"":""testing.testcasesketch.validates.testing.coveragerequirement"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.coveragerequirement"",""destination_layer"":""testing"",""predicate"":""validates"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcasesketch.validates.testing.testcoveragetarget",SpecRelationship,"{""id"":""testing.testcasesketch.validates.testing.testcoveragetarget"",""source_spec_node_id"":""testing.testcasesketch"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.testcoveragetarget"",""destination_layer"":""testing"",""predicate"":""validates"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.aggregates.contextvariation",SpecRelationship,"{""id"":""testing.testcoveragemodel.aggregates.contextvariation"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.contextvariation"",""destination_layer"":""testing"",""predicate"":""aggregates"",""cardinality"":""one-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.aggregates.inputspacepartition",SpecRelationship,"{""id"":""testing.testcoveragemodel.aggregates.inputspacepartition"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.inputspacepartition"",""destination_layer"":""testing"",""predicate"":""aggregates"",""cardinality"":""one-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.aggregates.testcasesketch",SpecRelationship,"{""id"":""testing.testcoveragemodel.aggregates.testcasesketch"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.testcasesketch"",""destination_layer"":""testing"",""predicate"":""aggregates"",""cardinality"":""one-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.composes.testing.coverageexclusion",SpecRelationship,"{""id"":""testing.testcoveragemodel.composes.testing.coverageexclusion"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.coverageexclusion"",""destination_layer"":""testing"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.composes.testing.coveragerequirement",SpecRelationship,"{""id"":""testing.testcoveragemodel.composes.testing.coveragerequirement"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.coveragerequirement"",""destination_layer"":""testing"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.composes.testing.coveragesummary",SpecRelationship,"{""id"":""testing.testcoveragemodel.composes.testing.coveragesummary"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.coveragesummary"",""destination_layer"":""testing"",""predicate"":""composes"",""cardinality"":""many-to-one"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.composes.testing.inputpartitionselection",SpecRelationship,"{""id"":""testing.testcoveragemodel.composes.testing.inputpartitionselection"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.inputpartitionselection"",""destination_layer"":""testing"",""predicate"":""composes"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.composes.testing.outcomecategory",SpecRelationship,"{""id"":""testing.testcoveragemodel.composes.testing.outcomecategory"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.outcomecategory"",""destination_layer"":""testing"",""predicate"":""composes"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.composes.testing.testcoveragetarget",SpecRelationship,"{""id"":""testing.testcoveragemodel.composes.testing.testcoveragetarget"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.testcoveragetarget"",""destination_layer"":""testing"",""predicate"":""composes"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.constrained-by.motivation.constraint",SpecRelationship,"{""id"":""testing.testcoveragemodel.constrained-by.motivation.constraint"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""motivation.constraint"",""destination_layer"":""motivation"",""predicate"":""constrained-by"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
"testing.testcoveragemodel.fulfills-requirements.motivation.requirement",SpecRelationship,"{""id"":""testing.testcoveragemodel.fulfills-requirements.motivation.requirement"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""motivation.requirement"",""destination_layer"":""motivation"",""predicate"":""fulfills-requirements"",""cardinality"":""many-to-many"",""strength"":""high"",""required"":false}"
"testing.testcoveragemodel.governed-by-principles.motivation.principle",SpecRelationship,"{""id"":""testing.testcoveragemodel.governed-by-principles.motivation.principle"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""motivation.principle"",""destination_layer"":""motivation"",""predicate"":""governed-by-principles"",""cardinality"":""many-to-many"",""strength"":""high"",""required"":false}"
"testing.testcoveragemodel.supports-goals.motivation.goal",SpecRelationship,"{""id"":""testing.testcoveragemodel.supports-goals.motivation.goal"",""source_spec_node_id"":""testing.testcoveragemodel"",""source_layer"":""testing"",""destination_spec_node_id"":""motivation.goal"",""destination_layer"":""motivation"",""predicate"":""supports-goals"",""cardinality"":""many-to-many"",""strength"":""high"",""required"":false}"
"testing.testcoveragetarget.aggregates.contextvariation",SpecRelationship,"{""id"":""testing.testcoveragetarget.aggregates.contextvariation"",""source_spec_node_id"":""testing.testcoveragetarget"",""source_layer"":""testing"",""destination_spec_node_id"":""testing.contextvariation"",""destination_layer"":""testing"",""predicate"":""aggregates"",""cardinality"":""many-to-many"",""strength"":""medium"",""required"":false}"
